video_id,comments_disabled,ratings_disabled,video_error_or_removed,likes_log,label,dislikes_log,comment_log,num_tags,desc_len,len_title,country_CA,country_FR,country_IN,country_US,category_Autos & Vehicles,category_Comedy,category_Education,category_Entertainment,category_Film & Animation,category_Gaming,category_Howto & Style,category_Movies,category_Music,category_News & Politics,category_Nonprofits & Activism,category_People & Blogs,category_Pets & Animals,category_Science & Technology,category_Shows,category_Sports,category_Trailers,category_Travel & Events,publish_weekday_1,publish_weekday_2,publish_weekday_3,publish_weekday_4,publish_weekday_5,publish_weekday_6,publish_weekday_7
BMRhVNC1GOM,False,False,False,4.48863636973214,11.903493493882133,5.438079308923196,3.367295829986474,27,1305,96,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
xsbLtHql4g8,False,False,False,11.62040673024803,14.76609681722882,7.872836175025724,8.295548516225763,27,1966,62,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fd8pZ8hakM0,False,False,False,8.303999970955196,11.371327337839173,5.583496308781699,6.964135612418245,26,480,47,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
jQW0apSNm14,False,False,False,9.023167064451204,13.091318431397992,5.4638318050256105,6.52795791762255,29,419,93,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
FYFiubhNlaY,False,False,False,5.863631175598097,12.339308994633637,4.553876891600541,3.688879454113936,15,236,88,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EkoJt-eXAA0,False,False,False,6.075346031088684,12.15201236868023,5.5909869805108565,5.318119993844216,21,1628,100,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
QX0E4k5Z_HA,False,False,False,5.765191102784844,12.387055807072649,5.389071729816501,2.995732273553991,19,653,84,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
hziHYKyZEBU,False,False,False,8.757154527656606,13.132697792903386,8.769662508112274,7.614805364711073,15,367,68,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sxv6FELNBNA,False,False,False,6.35088571671474,11.845152991255851,5.43372200355424,4.04305126783455,18,276,90,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
rGFrM0VV-xk,False,False,False,5.337538079701318,12.040378090832649,3.970291913552122,3.7612001156935615,10,1299,60,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
#NAME?,False,False,False,3.970291913552122,10.332538970450434,2.772588722239781,1.791759469228055,20,625,45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
#NAME?,False,False,False,8.270013062273787,12.03952797654735,4.90527477843843,7.068172000388042,10,1083,84,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
iIzRYZyrg8U,False,False,False,8.022240916806537,12.20840991199366,5.351858133476067,2.302585092994046,12,597,66,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
Q-4j_G1bDd8,False,False,False,5.834810737062605,10.73872006127542,3.4011973816621555,3.295836866004329,26,635,84,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tWMr935bAPc,True,False,False,4.605170185988092,10.235054922800046,2.4849066497880004,0.0,18,346,100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
PRmkLLhEsOc,False,False,False,4.68213122712422,10.201775681400134,2.3978952727983707,2.19722457733622,8,561,74,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53drM6OPyXU,False,False,False,8.161375023197486,12.273675217665383,5.288267030694535,5.799092654460526,12,121,43,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
61SJiJmu98s,False,False,False,6.8001700683022,10.842283139750352,5.860786223465865,5.2574953720277815,28,658,96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
v2cytZa1nXw,False,False,False,6.792344427470809,10.89664672866686,3.7612001156935615,4.290459441148391,11,487,54,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
hj40PpRtpK4,False,False,False,5.638354669333745,11.09113278456206,3.6375861597263857,3.1354942159291497,20,305,79,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rLwyewjozJs,False,False,False,10.268026494031648,13.983440720297768,8.010359588919783,7.703007682479236,18,556,25,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
XtxVwJ7e9Lg,False,False,False,6.270988431858299,9.489637387893524,2.8903717578961645,4.787491742782046,20,600,93,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
zVc-Oe1wZGc,True,False,False,9.406318255217624,14.01924863510656,7.00850518208228,0.0,0,1280,91,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
bSN0cvIu3ZQ,False,False,False,4.553876891600541,10.88264040116691,2.302585092994046,2.833213344056216,17,935,96,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TInRePpJmaE,False,False,False,6.093569770045136,11.515641772464456,3.912023005428146,3.737669618283368,12,891,87,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ty9yzhgT2mc,False,False,False,9.048056708918736,12.535789976200064,6.821107472256465,6.598509028614515,43,1068,99,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
XsRkmh2CdvU,False,True,False,0.0,10.713950993163014,0.0,2.6390573296152584,22,1070,88,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8jlXye49ib0,False,False,False,8.059592328887545,10.916687185578304,5.153291594497779,5.953243334287785,14,422,82,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SFjHDaVXL0Q,False,False,False,6.93537044601511,12.890474194295557,5.746203190540153,4.477336814478207,15,64,64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
WUrhLdaY0do,False,False,False,8.97638862194537,14.01421632421682,7.214504414151143,7.560080465021827,15,443,70,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
wKkmHM8IFbc,False,False,False,6.655440350367647,12.0852261723369,5.572154032177765,4.499809670330265,17,51,21,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OszEm9NmhIw,False,False,False,7.334329350300536,11.92272782027517,6.570882962339584,6.919683849847411,5,72,58,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
YKSOC__UU2o,False,False,False,6.331501849893691,10.396933012470582,3.912023005428146,4.820281565605037,13,279,98,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
WZb68DCtSCw,False,False,False,7.908019444632471,11.24194317174086,4.927253685157205,6.280395838960195,25,1001,90,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
SaWfkrDrC_w,False,False,False,7.289610521451167,11.76311592850601,3.8918202981106265,4.77912349311153,6,287,98,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
#NAME?,False,False,False,5.739792912179234,9.928570332903591,3.091042453358316,4.343805421853684,20,1401,99,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vqn-oc7phdc,False,False,False,8.272570608424903,11.24614345662619,4.820281565605037,6.790097235513905,11,249,94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
YZ5txqs-1mc,True,False,False,6.573680166960646,12.647371326647168,7.293017679772782,0.0,23,1087,93,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7mqEA_7DK60,False,False,False,8.129174996911793,13.73938193027592,6.566672429803241,5.099866427824199,5,248,44,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
e1sJzAkI318,False,False,False,5.187385805840755,9.477003077203888,3.044522437723423,1.9459101490553128,15,200,35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ejJxEPvMshg,False,False,False,7.69484807238461,12.512026762769404,4.007333185232471,6.066108090103747,25,1866,94,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
AzaQlmMFtG0,False,False,False,5.631211781821365,12.085998863115746,4.51085950651685,4.718498871295094,24,495,71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1lRQZEXNq6Y,False,False,False,6.829793737512425,9.628590074443766,2.995732273553991,5.1298987149230735,21,1711,81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3ufQ1PtCThg,False,False,False,6.2166061010848646,10.969955365655448,4.382026634673881,4.564348191467836,21,270,94,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
_xyudTYEglw,False,False,False,6.843749949006225,12.592820337287696,4.59511985013459,3.49650756146648,26,308,100,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9_Pq2sTzCZM,False,False,False,6.959398512133975,10.600726350999327,5.41164605185504,4.418840607796598,0,26,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
p5ynBmP466M,False,False,False,9.037533407550814,10.847665787897174,5.123963979403259,7.562681246721884,20,4011,91,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4L-BPQVZYXM,False,False,False,10.802916927334872,14.090995294436674,7.044032897274685,8.665095821339733,22,554,34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
7IJD2Y35Vcs,False,False,False,5.501258210544727,10.785911214898706,3.555348061489413,3.044522437723423,18,1403,96,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9vHzfUkSEsk,False,False,False,10.693557248751723,13.549550837584809,8.213381737034572,7.99598047476376,15,1037,86,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
#NAME?,False,False,False,9.954988325398531,13.872762911836164,7.281385663570282,7.147559271189454,22,1762,94,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
KQb4d9N-sQw,False,False,False,12.06644269444378,14.311739161719292,7.7279755421055585,9.291274989472182,14,988,61,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Ehgj5ZPCS04,False,False,False,10.753745313805846,14.181453520826402,7.767687277186908,7.321849713788356,0,156,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7qxtaZ7xa_A,False,False,False,10.574056758082826,13.329009999576655,6.645090969505644,7.331714969726466,15,819,16,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
LuswB7sAvyo,False,False,False,12.267567476839767,15.143854780147892,8.927844826211702,9.99035308555771,15,347,30,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
zMxIW7uwDGg,False,False,False,12.184624264724302,17.051294157416176,9.702227794721924,8.406261630708956,12,1516,92,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YAzs-timxnI,False,False,False,10.87970619299017,15.24001526622033,8.881280595070423,8.250097752572845,25,750,66,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
iXaiTgxQyXY,False,False,False,8.47595444339964,12.877293695756425,5.4510384535657,5.8664680569332965,24,703,88,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
zQD5NLOQWoE,False,False,False,9.723044230753946,12.934611100910388,7.440733707389261,7.689828668736484,25,669,90,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
KSD5Gn5s7wE,False,False,False,9.788413344690662,13.380900327037432,6.429719478039138,6.532334292222349,24,1192,89,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
KLMnGtoq5Oo,False,False,False,8.212297138229768,13.187834588451407,5.613128106388071,6.234410725718371,35,555,46,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
JLi4NGNQIkE,False,False,False,9.3171298661577,12.301105514160035,6.728628613084702,6.846943139585379,22,945,53,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
v70b6o6bk3s,False,False,False,10.32236234755421,12.719201614558598,7.325148957955575,7.867105500316739,9,458,45,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4b07d_ihmB0,False,False,False,8.130942302231878,13.33837112935308,6.660575149839686,5.707110264748875,18,470,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
PXXy6C60SUI,False,False,False,9.046290859969677,12.629662503496885,6.363028103540465,7.078341579557671,19,509,49,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
byLufx7Izfg,False,False,False,10.52848971636439,14.096312264893374,6.782192056006791,7.171656822768514,29,973,88,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2HB-W2hpQWM,False,False,False,6.2166061010848646,11.802388450654211,4.990432586778736,4.875197323201151,24,408,74,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Zyfhxlaeihg,False,False,False,10.670860555448044,13.856667856263934,8.139440521874608,7.570443252057374,30,1695,52,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hv03nRrmkMM,False,False,False,8.308199063206446,13.413416760596432,7.404279118037268,7.486613313139955,19,439,83,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0p0VtcirXgE,False,False,False,8.189522110748094,11.151639908473811,4.330733340286331,5.375278407684165,0,834,69,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
eQcJpa_QHWU,False,False,False,7.907283609426348,12.801711732642252,5.53338948872752,6.543911845564792,23,295,29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
#NAME?,False,False,False,7.38025578842646,11.857670530042832,4.90527477843843,6.535241271013659,33,223,59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
nPkBVb9Rf7U,False,False,False,7.966586697638402,12.974095360735229,5.66988092298052,5.983936280687191,25,929,82,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FZqDrDV8C4w,False,False,False,7.280008252884188,13.10561185076304,4.574710978503383,4.74493212836325,10,1077,73,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
F4AEdWCB37o,False,False,False,7.5485559791698735,12.70859186645259,6.001414877961151,6.228511003591184,9,194,51,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ZnaLe0NHGFg,False,False,False,9.588091641516831,12.961976291559289,7.020190708311925,7.065613363597717,28,1314,60,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RVpnz8mbVDI,False,False,False,10.556905890867077,13.909070115413986,7.161622002939187,7.965198290612176,26,550,50,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
VjDrNseQ_P4,False,False,False,6.073044534100405,12.29028051302359,5.181783550292085,4.330733340286331,13,57,57,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
mYSxQT5c2wk,False,False,False,8.984443032465352,12.564865345439909,5.545177444479562,6.212606095751519,11,348,100,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0Dt_ul7dpT8,False,False,False,9.3803362790795,11.923590364036391,5.3612921657094255,6.90975328164481,29,2792,93,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
_7rvYV_YmaQ,False,False,False,11.894336922974674,15.77577434181478,8.335191583433202,9.078978053779355,23,3270,93,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ubAZZ-FvHNA,False,False,False,6.313548046277095,12.010155080469556,5.655991810819852,6.345636360828596,16,708,64,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
JWkUrw1oh4I,False,False,False,6.56244409369372,11.546311883987862,4.276666119016055,3.828641396489095,9,939,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BOw5RtQGbYY,False,False,False,8.41604600941128,12.580738282084807,5.537334267018537,6.192362489474872,15,561,36,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ie_su59U1Tk,False,False,False,10.159524147152364,13.037582964508069,6.621405651764134,7.917536353943631,30,943,97,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
lAgw1ptL3Yo,False,False,False,7.902487437162855,13.395827350018497,5.855071922202427,5.568344503761097,16,1907,97,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
sNbGY2GYFlI,False,False,False,8.064007347096661,13.592452003037767,6.588926477533519,5.303304908059076,5,50,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EpgpSJDW4dI,False,False,False,8.564267598802166,11.7665749426778,6.257667587882639,6.981934677156389,28,157,75,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4kjA1X1TSSA,False,False,False,6.255750041753367,11.93611260606601,5.181783550292085,3.4011973816621555,20,595,43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1HP2UKtvRXs,False,False,False,6.678342114654332,12.199138660927243,4.6443908991413725,4.248495242049359,23,291,40,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1lwI9JJh84Y,False,False,False,7.022868086082641,11.795476898172977,4.276666119016055,5.030437921392435,16,447,86,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
sjL64hmQeYU,False,False,False,7.561121589530238,12.697516653362262,6.431331081933479,6.173786103901937,6,116,96,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
kRfBT4SDP28,False,False,False,6.507277712385012,11.795793468363756,4.430816798843313,6.19644412779452,26,543,98,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
VMWRMe8xIXY,False,False,False,5.375278407684165,10.876234229354498,3.871201010907891,2.772588722239781,14,1681,65,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Iilm9IeFGho,False,False,False,8.449770515098804,12.30170095654358,5.950642552587727,6.437751649736401,6,112,64,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
GfUme1S5e0U,False,False,False,7.51425465281641,12.939358387122905,5.924255797414532,5.541263545158426,14,3172,51,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
O-Wt0_7Jd80,False,False,False,5.176149732573829,10.825104077165632,2.772588722239781,2.19722457733622,16,360,69,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2UeYokxy5vg,False,False,False,8.289790583181643,11.808895596377337,6.163314804034641,6.068425588244111,14,751,59,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ON5YYRxcgVM,False,False,False,9.052282067317908,12.48769640339799,4.897839799950911,6.436150368369428,9,521,85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
#NAME?,False,False,False,11.846522142560218,14.073944030056932,7.621195162809845,9.569691731118324,3,366,29,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
VJwoSfTOhyM,False,False,False,13.03459826187971,16.255639657269835,8.977651407818442,10.260182496274863,31,2250,34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
Zx67ZfaeSaQ,False,False,False,7.973844375944687,12.598783428598576,5.676753802268282,4.812184355372417,19,335,92,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
SwSnoB3Wgr4,False,False,False,7.467371066917559,12.819911432075637,4.430816798843313,4.6443908991413725,19,201,97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
28tzhXU_kI8,False,False,False,8.078067881815437,11.518937357276696,4.820281565605037,5.087596335232384,10,387,70,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EPQu-5oz-jA,False,False,False,7.125283091510712,10.615481020892434,3.295836866004329,4.343805421853684,4,186,73,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
U3vOQIOTa9I,False,False,False,6.824373670043086,13.195414934605362,6.037870919922137,4.663439094112067,11,270,54,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ZJDMWVZta3M,False,False,False,12.924039259906632,16.911932787071137,9.163353580751846,10.729634734557315,24,1026,37,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NxQaVoDhiNs,False,False,False,8.978786553302003,12.123853404258265,5.497168225293202,5.940171252720432,24,496,67,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
brx5e9MZlUg,False,False,False,6.063785208687608,11.913344529856165,4.844187086458591,5.66988092298052,5,2202,77,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
LeY_oo4Yprg,False,False,False,6.267200548541362,12.0708655640086,5.153291594497779,3.9889840465642745,27,2034,76,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CXWGx8d4xKM,False,False,False,5.0369526024136295,11.99524667043651,4.897839799950911,3.5263605246161616,12,290,81,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ClsuqUrEy_E,False,False,False,8.63994165667529,11.183559915917929,5.676753802268282,6.977281341630747,21,209,45,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
xhCRRthTs7I,False,False,False,5.929589143389895,11.176725191363722,3.5263605246161616,4.343805421853684,13,2117,87,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ezl84JvucJQ,False,False,False,6.431331081933479,10.448685617092115,3.091042453358316,3.828641396489095,13,253,100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
m3MIkt8lxjA,False,False,False,7.543802867501509,11.140092102675414,4.672828834461906,5.081404364984463,14,446,41,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
uxucV_iwovA,False,False,False,6.186208623900494,11.694254863070816,4.204692619390966,6.496774990185863,12,66,64,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
_-oxAlQXv20,False,False,False,5.6937321388027,11.503339667666632,3.912023005428146,3.295836866004329,22,731,58,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FpJmNRnkD4U,False,False,False,5.25227342804663,11.109922323732984,3.4011973816621555,5.099866427824199,32,487,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
hMZP19GEZmQ,False,False,False,7.379632152609552,13.169498839976534,6.9930151229329605,6.62273632394984,18,395,73,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
uuNivTp52vQ,False,False,False,8.203304026795282,12.75717515527175,4.859812404361672,5.717027701406222,35,528,60,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
